Date,State,Crop,Modal_Price,Log_Returns,Squared_Log_Returns,Conditional_Volatility,SARIMAX_pred,LSTM_pred
2017-07-01,Odisha,Brinjal,3691.1111111666655,0.4081402665543852,0.1665784771830845,0.2390670507120931,,
2017-08-01,Odisha,Brinjal,2683.333333333333,-0.3188677241016178,0.1016766254737454,0.2511589671508508,,
2017-09-01,Odisha,Brinjal,1600.0,-0.517056173516627,0.2673470865716563,0.2150945133722569,,
2017-10-01,Odisha,Brinjal,3163.8888890000003,0.681798302786409,0.4648489256824278,0.343078140426693,,
2017-11-01,Odisha,Brinjal,2800.0,-0.1221825148509863,0.0149285669353114,0.140392151240561,,
2017-12-01,Odisha,Brinjal,2379.1666666666665,-0.162869130867139,0.0265263537894172,0.1895629591289059,,
2018-01-01,Odisha,Brinjal,1963.888888833333,-0.1918236518958904,0.0367963134266757,0.1642052236489806,,
2018-02-01,Odisha,Brinjal,1341.6666666666667,-0.3810140122157115,0.1451716775047143,0.2070970991257558,,
2018-03-01,Odisha,Brinjal,1869.4444443333332,0.3317286759327196,0.1100439144360753,0.2094143738303843,,
2018-04-01,Odisha,Brinjal,2130.5555555,0.1307414717558881,0.0170933324368956,0.1362786236077407,,
2018-05-01,Odisha,Brinjal,1934.4444445,-0.0965625934184277,0.0093243344476925,0.1423456216820162,,
2018-06-01,Odisha,Brinjal,2375.0,0.2051772610140076,0.0420977084372102,0.1764757694807331,,
2018-07-01,Odisha,Brinjal,3009.722222166667,0.2368503520211939,0.0560980892525635,0.1494056953799672,,
2018-08-01,Odisha,Brinjal,2430.5555556666664,-0.2137279345546261,0.0456796300089865,0.1887704023050666,,
2018-09-01,Odisha,Brinjal,2379.1666666666665,-0.0213695686391535,0.0004566584638234,0.1569419686754247,,
2018-10-01,Odisha,Brinjal,2770.833333333333,0.1523978309998437,0.0232250988934569,0.1249077467014713,,
2018-11-01,Odisha,Brinjal,2241.6666666666665,-0.2119284804940697,0.0449136808445253,0.2033059082388216,,
2018-12-01,Odisha,Brinjal,2187.5,-0.0244602975701608,0.0005983061572208,0.1660185549858867,,
2019-01-01,Odisha,Brinjal,2023.611111166667,-0.0778757450370744,0.0060646316650794,0.1352640481829042,,
2019-02-01,Odisha,Brinjal,1423.611111166667,-0.3516869146111254,0.123683685908693,0.2175536426168869,,
2019-03-01,Odisha,Brinjal,2331.9444445,0.4935057654898314,0.2435479405717044,0.2200793885749269,,
2019-04-01,Odisha,Brinjal,2518.75,0.077060301621592,0.0059382900860107,0.1900999228963342,,
2019-05-01,Odisha,Brinjal,2538.8888888333336,0.0079637932692566,6.342200323545783e-05,0.0956305302879764,,
2019-06-01,Odisha,Brinjal,2186.1111111666664,-0.1496023229894518,0.0223808550438402,0.2096644453518235,,
2019-07-01,Odisha,Brinjal,2730.5555555,0.2223808716840043,0.0494532520909376,0.1702969082327387,,
2019-08-01,Odisha,Brinjal,2608.333333333333,-0.0457936409185579,0.0020970575485778,0.1940071264467906,,
2019-09-01,Odisha,Brinjal,2701.3888888333336,0.0350545962637731,0.0012288247192161,0.1425502931141666,,
2019-10-01,Odisha,Brinjal,2952.777777833333,0.0889803028887268,0.0079174943021695,0.1735152057400588,,
2019-11-01,Odisha,Brinjal,3408.333333333333,0.1434770663501492,0.0205856685684451,0.1956746760076796,,
2019-12-01,Odisha,Brinjal,2613.8888888333336,-0.2653843051467861,0.0704288294182425,0.2076848873034553,,
2020-01-01,Odisha,Brinjal,2483.333333333333,-0.0512373643906114,0.0026252675096962,0.2870265893075018,,
2020-02-01,Odisha,Brinjal,2466.6666666666665,-0.0067340321813444,4.534718941938331e-05,0.1356099679823308,,
2020-03-01,Odisha,Brinjal,1744.4444445,-0.3464315764921242,0.1200148371908185,0.2666650435743889,,
2020-04-01,Odisha,Brinjal,1770.8333333333333,0.0150141105325358,0.0002254235150832,0.275258091830516,,
2020-05-01,Odisha,Brinjal,1594.4444444499998,-0.1049248807095306,0.0110092305919092,0.1427034669140773,,
2020-06-01,Odisha,Brinjal,3500.0,0.7862376036224727,0.6181695693500086,0.3769744616270196,,
2020-07-01,Odisha,Brinjal,3087.5,-0.1254012665412727,0.0157254776501553,0.2436301281974569,,
2020-08-01,Odisha,Brinjal,3975.0,0.2526630461522003,0.0638386148909089,0.1650516629142505,,
2020-09-01,Odisha,Brinjal,2955.5555555000005,-0.2963381096736581,0.087816275244957,0.2961629084971431,,
2020-10-01,Odisha,Brinjal,4066.6666666666665,0.3191370246384641,0.1018484404950916,0.1773368464262233,,
2020-11-01,Odisha,Brinjal,2391.6666666666665,-0.5308331900935261,0.2817838757048697,0.2728212068811008,,
2020-12-01,Odisha,Brinjal,2595.833333333333,0.0819171224678863,0.0067104149534186,0.2247308791646221,,
2021-01-01,Odisha,Brinjal,2320.833333333333,-0.1119812788601688,0.0125398068151588,0.1102299902993255,,
2021-02-01,Odisha,Brinjal,1669.4444445,-0.329435413466963,0.1085276916461489,0.3512228890579951,,
2021-03-01,Odisha,Brinjal,1708.3333333333333,0.0230273332380326,0.0005302580760554,0.1303253882058966,,
2021-04-01,Odisha,Brinjal,1733.3333333333333,0.0145281005629094,0.000211065705966,0.1834512226566972,,
2021-05-01,Odisha,Brinjal,2070.833333333333,0.1779047658353656,0.0316501057069362,0.1818387898354257,,
2021-06-01,Odisha,Brinjal,3283.333333333333,0.4609080637612504,0.2124362432401448,0.2464116595822781,,
2021-07-01,Odisha,Brinjal,2095.833333333333,-0.44890791975814,0.2015183204215807,0.2602508844032448,,
2021-08-01,Odisha,Brinjal,2069.4444445,-0.012671059801498,0.0001605557564931,0.2246880715186517,,
2021-09-01,Odisha,Brinjal,2208.333333333333,0.0649578962479262,0.0042195282849563,0.1245282715870003,,
2021-10-01,Odisha,Brinjal,3262.5,0.3902556894446354,0.1522995031439077,0.2306111076780381,,
2021-11-01,Odisha,Brinjal,2716.6666666666665,-0.1830881340641497,0.033521264835092,0.2614204776991735,,
2021-12-01,Odisha,Brinjal,3780.5555555,0.3304653326019533,0.1092073360517196,0.1593476096146186,,
2022-01-01,Odisha,Brinjal,2212.5,-0.5357478732866676,0.2870257837311872,0.3153608798005175,,
2022-02-01,Odisha,Brinjal,2000.0,-0.1009759173400022,0.0101961358826549,0.17123883820471,,
2022-03-01,Odisha,Brinjal,2062.5,0.0307716586667536,0.0009468949771031,0.1635252291162068,,
2022-04-01,Odisha,Brinjal,2316.6666666666665,0.116210531681892,0.013504887673788,0.1477624598239818,0.250095557606558,0.1615989208221435
2022-05-01,Odisha,Brinjal,2525.0,0.0861116918187319,0.0074152234678842,0.2224182925104921,0.1923340191770954,0.1712530106306076
2022-06-01,Odisha,Brinjal,3077.777777833333,0.1979667731478009,0.0391908432705528,0.1566586101498919,0.2318141358777068,0.2024282813072204
2022-07-01,Odisha,Brinjal,3016.6666666666665,-0.0200553668313983,0.0004022177387419,0.2846146108565565,0.1909532460516092,0.2120349407196045
2022-08-01,Odisha,Brinjal,3966.6666666666665,0.2737736424056489,0.0749520072760561,0.137164217646188,0.2099459286313787,0.2025614380836486
2022-09-01,Odisha,Brinjal,3112.5,-0.2424998496585484,0.0588061770844185,0.4120499556239007,0.1942020439988291,0.3299849331378937
2022-10-01,Odisha,Brinjal,2798.333333333333,-0.1064022599294318,0.0113214409180903,0.1152096835996245,0.2019401861657169,0.2718879580497741
2022-11-01,Odisha,Brinjal,1920.8333333333333,-0.3762648822067369,0.1415752615820496,0.3629612737805463,0.1919042271489683,0.227367028594017
2022-12-01,Odisha,Brinjal,1920.8333333333333,0.0,0.0,0.155157783178259,0.1981216383267275,0.2071175426244735
2023-01-01,Odisha,Brinjal,1933.3333333333333,0.0064865092296066,4.207480198577285e-05,0.1944086199806207,0.1970104317720348,0.2031786739826202
2023-02-01,Odisha,Brinjal,1691.6666666666667,-0.1335313926245227,0.0178306328162444,0.1957244068227923,0.2051171530114851,0.2102777063846588
2023-03-01,Odisha,Brinjal,2233.333333333333,0.2777810014690693,0.0771622847771591,0.2775875479374708,0.2061806692943471,0.2211560159921646
2023-04-01,Odisha,Brinjal,1725.0,-0.2582681872454877,0.0667024565430703,0.2021194440515552,0.21468398552478,0.252257227897644
2023-05-01,Odisha,Brinjal,2525.0,0.381014012244,0.1451716775262709,0.3108376243491714,0.2139370291373187,0.2421246320009231
2023-06-01,Odisha,Brinjal,3241.6666666666665,0.2498465381090771,0.0624232926050905,0.1783107798869118,0.2176624888155539,0.2299485951662063
2023-07-01,Odisha,Brinjal,4073.6111111666655,0.2284422561445875,0.0521858643924293,0.2574145754507317,0.2059170020329954,0.2547044456005096
2023-08-01,Odisha,Brinjal,3940.0,-0.0333491336711446,0.0011121647166158,0.1667009318469417,0.2014502054864269,0.2393868714570999
2023-09-01,Odisha,Brinjal,3337.5,-0.1659586995834754,0.0275422899674382,0.2142329591904962,0.2005492950359795,0.2377330064773559
2023-10-01,Odisha,Brinjal,2708.333333333333,-0.208888584178676,0.0436344406001718,0.2417560732558279,0.199651592720748,0.2530594170093536
2023-11-01,Odisha,Brinjal,2965.277777833333,0.0906372741236678,0.0082151154605689,0.2190590444146429,0.1961813772830233,0.2103952467441558
2023-12-01,Odisha,Brinjal,4250.0,0.3599482692649669,0.1295627565468451,0.1736228106982645,0.1952102838132849,0.1905180662870407
2024-01-01,Odisha,Brinjal,2078.1944445,-0.715419521730321,0.5118250920728412,0.3926900161288001,0.1954519785275757,0.1910912245512008
2024-02-01,Odisha,Brinjal,2096.5277778333334,0.008783075957286,7.714242327145542e-05,0.1868295598450729,0.2038312634768857,0.1942821741104126
2024-03-01,Odisha,Brinjal,1983.75,-0.055293544304809,0.0030573760417878,0.1448600010309869,0.2101493501325502,0.1803075224161148
2024-04-01,Odisha,Brinjal,2181.9444445,0.0952274334124991,0.0090682640743319,0.2660572293202755,0.2155575919805781,0.1770833730697631
2024-05-01,Odisha,Brinjal,2391.6666666666665,0.0917740467065941,0.0084224756489041,0.153586268281484,0.2182492448943098,0.2155689895153045
2024-06-01,Odisha,Brinjal,3470.833333333333,0.3724042458472762,0.1386849223250786,0.2577695318624216,0.2174626716911068,0.243104338645935
2024-07-01,Odisha,Brinjal,3844.4444445,0.1022343859170575,0.0104518696638378,0.2645002014361343,0.2032628952605457,0.2850080132484436
2024-08-01,Odisha,Brinjal,4137.5,0.0734626359612722,0.0053967588823784,0.1570555057597724,0.2010852013817861,0.2298632711172104
2024-09-01,Odisha,Brinjal,3419.0,-0.1907436300460165,0.0363831324031316,0.2597981334818246,0.2007015759580707,0.2656223773956299
2024-10-01,Odisha,Brinjal,4075.0,0.1755226360356605,0.0308081957609069,0.2608187345835581,0.1991907155993696,0.2260690927505493
